file_date,tx_date,full_name,order_type,ticker,tx_estimate
2025-03-22,2025-03-06,Ashley Moody,Purchase,                                                                                                                                                                                                        ,100001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Purchase,                                                                                                                                                                                                        ,100001
2025-03-22,2025-02-24,Ashley Moody,Sale (Partial),                                                                                                                                                                                                        ,50001
2025-03-22,2025-02-24,Ashley Moody,Sale (Partial),                                                                                                                                                                                                        ,15001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,50001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Purchase,                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-24,Ashley Moody,Purchase,                                                                                                                                                                                                        ,50001
2025-03-22,2025-02-20,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-20,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-22,2025-02-20,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-03-19,2025-02-11,Tina Smith,Sale (Full),PEP,100001
2025-03-19,2025-02-11,Tina Smith,Sale (Full),GIS,100001
2025-03-19,2025-02-26,David H McCormick,Purchase,BITB,15001
2025-03-19,2025-02-25,David H McCormick,Purchase,BITB,50001
2025-03-12,2025-03-03,"A. Mitchell McConnell, Jr.",Purchase,WFC,1001
2025-03-10,2025-02-18,James Banks,Sale (Full),YUM,1001
2025-03-06,2025-02-04,John Boozman,Sale (Full),QSR,1001
2025-03-06,2025-02-13,John Boozman,Sale (Full),PFE,1001
2025-03-06,2025-02-05,John Boozman,Sale (Partial),LRCX,1001
2025-03-06,2025-02-05,John Boozman,Sale (Partial),JPM,1001
2025-03-06,2025-02-26,John Boozman,Sale (Partial),IVW,1001
2025-03-06,2025-02-14,John Boozman,Sale (Partial),IVW,1001
2025-03-06,2025-02-26,John Boozman,Sale (Partial),FTGC,1001
2025-03-06,2025-02-26,John Boozman,Sale (Partial),EMLP,1001
2025-03-06,2025-02-13,John Boozman,Sale (Full),DIS,1001
2025-03-06,2025-02-05,John Boozman,Sale (Partial),BAC,1001
2025-03-06,2025-02-25,John Boozman,Purchase,URNM,1001
2025-03-06,2025-02-26,John Boozman,Purchase,LITP,1001
2025-03-06,2025-02-26,John Boozman,Purchase,NVDA,1001
2025-03-06,2025-02-26,John Boozman,Purchase,MSI,1001
2025-03-06,2025-02-14,John Boozman,Purchase,MSFT,1001
2025-03-06,2025-02-05,John Boozman,Purchase,MSFT,1001
2025-03-06,2025-02-05,John Boozman,Purchase,MA,1001
2025-03-06,2025-02-26,John Boozman,Purchase,TBLL,1001
2025-03-06,2025-02-26,John Boozman,Purchase,ECL,1001
2025-03-06,2025-02-13,John Boozman,Purchase,BSX,1001
2025-03-06,2025-02-26,John Boozman,Purchase,AXP,1001
2025-03-06,2025-02-05,John Boozman,Purchase,AXP,1001
2025-03-06,2025-02-26,John Boozman,Purchase,AMZN,1001
2025-03-06,2025-02-04,John Boozman,Purchase,AMZN,1001
2025-03-06,2025-02-13,John Boozman,Purchase,GOOGL,1001
2025-03-06,2025-02-25,Shelley M Capito,Purchase,                                                                                                                                                                                                        ,1001
2025-03-06,2025-02-24,Shelley M Capito,Sale (Full),CMCSA,1001
2025-03-06,2025-02-24,Shelley M Capito,Sale (Partial),ACN,1001
2025-03-06,2025-02-24,Shelley M Capito,Sale (Partial),ABT,1001
2025-03-06,2025-02-05,Shelley M Capito,Sale (Partial),AAPL,1001
2025-03-06,2025-02-04,Shelley M Capito,Purchase,CEG,1001
2025-03-06,2025-02-04,Shelley M Capito,Sale (Partial),MSFT,1001
2025-03-05,2025-02-26,David H McCormick,Purchase,BITB,15001
2025-03-05,2025-02-25,David H McCormick,Purchase,BITB,50001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,WAB,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,PRMB,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,MTZ,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,LRN,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,IRM,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,GS,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,DELL,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,CRDO,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,COHR,1001
2025-02-27,2025-02-03,Markwayne Mullin,Purchase,AIT,1001
2025-02-27,2025-02-13,Markwayne Mullin,Sale (Full),VAW,100001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,LHX,15001
2025-02-27,2025-02-13,Markwayne Mullin,Sale (Partial),STZ,15001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,LPLA,50001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,ACN,50001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,IQV,15001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,TJX,15001
2025-02-27,2025-02-13,Markwayne Mullin,Sale (Full),AMD,50001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,MSFT,50001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,AMZN,15001
2025-02-27,2025-02-13,Markwayne Mullin,Sale (Full),DHR,15001
2025-02-27,2025-02-13,Markwayne Mullin,Sale (Full),HON,15001
2025-02-27,2025-02-13,Markwayne Mullin,Purchase,PM,15001
2025-02-27,2025-02-13,Markwayne Mullin,Sale (Partial),BRK,15001
2025-02-21,2025-01-27,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-27,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-27,Ashley Moody,Purchase,                                                                                                                                                                                                        ,100001
2025-02-21,2025-01-27,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-27,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-21,Ashley Moody,Purchase,                                                                                                                                                                                                        ,100001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-23,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Sale (Full),                                                                                                                                                                                                        ,1001
2025-02-21,2025-01-22,Ashley Moody,Purchase,MU,50001
2025-02-21,2025-01-22,Ashley Moody,Purchase,AMAT,100001
2025-02-21,2025-01-22,Ashley Moody,Purchase,HWM,50001
2025-02-21,2025-01-21,Ashley Moody,Sale (Full),OKTA,50001
2025-02-21,2025-02-06,Ron L Wyden,Sale (Full),IRBT,1001
2025-02-21,2025-02-06,Ron L Wyden,Sale (Full),SOLV,1001
2025-02-21,2025-02-10,Ron L Wyden,Sale (Full),LLY,50001
2025-02-21,2025-01-22,Ron L Wyden,Purchase,LLY,50001
2025-02-14,2025-01-10,Thomas H Tuberville,Sale (Full),TSCO,15001
2025-02-14,2025-01-10,Thomas H Tuberville,Sale (Full),CARR,1001
2025-02-14,2025-01-10,Thomas H Tuberville,Sale (Full),TXN,15001
2025-02-14,2025-01-10,Thomas H Tuberville,Sale (Full),DEO,15001
2025-02-14,2025-01-10,Thomas H Tuberville,Sale (Full),MSFT,15001
2025-02-14,2025-01-10,Thomas H Tuberville,Sale (Full),AAPL,15001
2025-02-13,2025-01-13,Shelley M Capito,Sale (Partial),                                                                                                                                                                                                        ,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),PSX,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),JPM,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),MSFT,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),LOW,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),ITW,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),GWW,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),CB,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),BLK,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),AAPL,1001
2025-02-13,2025-01-17,Shelley M Capito,Sale (Partial),AFL,1001
2025-02-13,2025-01-03,Shelley M Capito,Sale (Partial),MSFT,1001
2025-02-09,2025-01-16,David H McCormick,Sale (Full),RUM,1000001
2025-02-08,2025-01-16,John Boozman,Sale (Full),SPY,1001
2025-02-08,2025-01-28,John Boozman,Sale (Partial),IVW,1001
2025-02-08,2025-01-14,John Boozman,Sale (Full),QQQ,1001
2025-02-08,2025-01-28,John Boozman,Sale (Full),HPQ,1001
2025-02-08,2025-01-14,John Boozman,Sale (Full),EBAY,1001
2025-02-08,2025-01-14,John Boozman,Sale (Full),CSCO,1001
2025-02-08,2025-01-14,John Boozman,Purchase,CRM,1001
2025-02-08,2025-01-14,John Boozman,Purchase,NVDA,1001
2025-02-08,2025-01-28,John Boozman,Purchase,NRG,1001
2025-02-08,2025-01-14,John Boozman,Purchase,MA,1001
2025-02-08,2025-01-28,John Boozman,Purchase,TBLL,1001
2025-02-08,2025-01-16,John Boozman,Purchase,TBLL,1001
2025-02-06,2025-01-07,Marco Rubio,Sale (Full),CSCO,1001
2025-02-06,2025-01-07,Marco Rubio,Sale (Full),KO,1001
2025-01-31,2025-01-08,Markwayne Mullin,Sale (Partial),                                                                                                                                                                                                        ,15001
2025-01-31,2025-01-08,Markwayne Mullin,Sale (Full),ABT,1001
2025-01-31,2025-01-08,Markwayne Mullin,Sale (Partial),IEFA,15001
2025-01-31,2025-01-08,Markwayne Mullin,Sale (Partial),EZU,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,WAB,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,PRMB,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,MTZ,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,LRN,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,IRM,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,GS,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,DELL,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,CRDO,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,COHR,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,AIT,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,WAB,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,PRMB,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,MTZ,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,LRN,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,IRM,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,GS,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,DELL,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,CRDO,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,COHR,15001
2025-01-31,2025-01-02,Markwayne Mullin,Purchase,AIT,15001
2025-01-22,2025-01-02,"William F Hagerty, IV",Sale (Full),AHL-C,15001
2025-01-18,2024-12-16,"Jerry Moran,  ",Purchase,BRK.B,1001
2025-01-14,2024-12-23,John Boozman,Sale (Partial),AMAT,1001
2025-01-08,2025-01-06,Sheldon Whitehouse,Sale (Partial),NVDA,15001
2025-01-08,2024-12-19,Sheldon Whitehouse,Sale (Full),LRCX,15001
2025-01-08,2024-12-19,Sheldon Whitehouse,Sale (Partial),AAPL,15001
2025-01-06,2024-12-27,Shelley M Capito,Purchase,GE,1001
2025-01-06,2024-12-20,Shelley M Capito,Sale (Partial),UNH,1001
2025-01-06,2024-12-13,Shelley M Capito,Sale (Partial),LOW,1001
2025-01-06,2024-12-12,Shelley M Capito,Purchase,AVGO,1001
2025-01-06,2024-12-16,Shelley M Capito,Sale (Partial),MSFT,1001
2025-01-04,2024-12-02,"A. Mitchell McConnell, Jr.",Purchase,WFC,1001
2025-01-03,2024-12-26,Markwayne Mullin,Purchase,VNQ,1001
2025-01-03,2024-12-26,Markwayne Mullin,Purchase,PCLPX,250001
2025-01-03,2024-12-26,Markwayne Mullin,Purchase,CFSSX,100001
2025-01-03,2024-12-26,Markwayne Mullin,Purchase,GICIX,50001
2025-01-03,2024-12-26,Markwayne Mullin,Sale (Full),PDBC,250001
2025-01-03,2024-12-26,Markwayne Mullin,Purchase,IEMG,50001
2025-01-02,2024-12-13,Thomas R Carper,Sale (Full),AY,1001
2024-12-31,2024-07-30,Markwayne Mullin,Purchase,LRN,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),SFM,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),OLLI,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),LRN,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),GS,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),FRPT,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),ETN,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),ETN,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),ELF,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),CYBR,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),BMI,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),AXON,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),SFM,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),OLLI,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),LRN,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),GS,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),FRPT,15001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),ELF,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),CYBR,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),BMI,1001
2024-12-31,2024-12-18,Markwayne Mullin,Sale (Full),AXON,15001
2024-12-31,2024-12-11,Markwayne Mullin,Sale (Partial),ABT,15001
2024-12-31,2024-12-11,Markwayne Mullin,Sale (Full),PEP,15001
2024-12-31,2024-12-11,Markwayne Mullin,Purchase,AMAT,15001
2024-12-30,2024-12-13,"William F Hagerty, IV",Sale (Full),EQC,1001
2024-12-19,2024-11-27,Markwayne Mullin,Purchase,IEFA,100001
2024-12-19,2024-11-27,Markwayne Mullin,Purchase,IEMG,1001
2024-12-19,2024-11-27,Markwayne Mullin,Purchase,EZU,100001
2024-12-17,2024-11-20,John Boozman,Sale (Partial),VWO,1001
2024-12-17,2024-11-20,John Boozman,Sale (Full),SWKS,1001
2024-12-17,2024-11-20,John Boozman,Sale (Partial),BBEU,1001
2024-12-17,2024-11-13,John Boozman,Purchase,SPY,1001
2024-12-17,2024-11-20,John Boozman,Purchase,AAXJ,1001
2024-12-05,2024-11-19,Sheldon Whitehouse,Sale (Full),MET,1001
2024-12-05,2024-11-18,Sheldon Whitehouse,Sale (Full),KVUE,1001
2024-12-03,2024-11-12,Markwayne Mullin,Purchase,                                                                                                                                                                                                        ,15001
2024-12-03,2024-11-12,Markwayne Mullin,Sale (Partial),PCLPX,15001
2024-12-03,2024-10-29,Markwayne Mullin,Purchase,HIYS,250001
2024-12-03,2024-10-29,Markwayne Mullin,Sale (Partial),                                                                                                                                                                                                        ,250001
2024-11-21,2024-11-12,Tina Smith,Purchase,TCMD,50001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),ADBE,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),AAPL,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),CTVA,1001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),HON,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),JNJ,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),KMB,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),MCD,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),MSFT,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),                                                                                                                                                                                                        ,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),                                                                                                                                                                                                        ,1001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),OC,15001
2024-11-15,2024-10-29,Thomas H Tuberville,Sale (Full),TRV,15001
2024-11-14,2024-10-31,Gary C Peters,Sale (Full),LEG,1001
2024-11-14,2024-10-31,Gary C Peters,Sale (Full),LW,1001
2024-11-14,2024-10-17,Gary C Peters,Sale (Full),IVZ,1001
2024-11-12,2024-10-08,Shelley M Capito,Purchase,CSL,1001
2024-11-08,2024-07-30,Markwayne Mullin,Purchase,LRN,1001
2024-11-07,2024-10-08,Sheldon Whitehouse,Purchase,KO,1001
2024-11-07,2024-10-28,Sheldon Whitehouse,Sale (Full),TSLA,100001
2024-11-07,2024-10-08,Sheldon Whitehouse,Sale (Full),CELH,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),SBUX,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),VZ,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),MA,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Full),DIS,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),SBUX,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),VZ,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),HON,1001
2024-11-07,2024-10-29,Sheldon Whitehouse,Sale (Partial),MA,1001
2024-11-07,2024-10-11,Sheldon Whitehouse,Sale (Partial),TSLA,15001
2024-11-07,2024-10-28,Sheldon Whitehouse,Sale (Full),TSLA,15001
2024-11-07,2024-10-30,Sheldon Whitehouse,Purchase,LLY,15001
2024-10-18,2024-09-26,John Boozman,Sale (Partial),FI,1001
2024-10-18,2024-09-09,John Boozman,Sale (Partial),VEA,1001
2024-10-18,2024-09-06,John Boozman,Sale (Partial),VNQI,1001
2024-10-18,2024-09-09,John Boozman,Sale (Partial),MDY,1001
2024-10-18,2024-09-06,John Boozman,Sale (Partial),TPYP,15001
2024-10-18,2024-10-06,John Boozman,Sale (Partial),IVV,1001
2024-10-18,2024-10-09,John Boozman,Sale (Partial),IWM,1001
2024-10-18,2024-09-09,John Boozman,Sale (Partial),EFA,1001
2024-10-18,2024-09-06,John Boozman,Sale (Partial),EMLP,1001
2024-10-18,2024-09-06,John Boozman,Sale (Partial),WWSYX,1001
2024-10-18,2024-09-06,John Boozman,Purchase,SCHP,1001
2024-10-18,2024-09-06,John Boozman,Purchase,JMBS,1001
2024-10-18,2024-09-06,John Boozman,Purchase,IVV,1001
2024-10-18,2024-09-06,John Boozman,Purchase,IEF,1001
2024-10-18,2024-09-06,John Boozman,Purchase,SHY,1001
2024-10-18,2024-09-06,John Boozman,Purchase,TLH,1001
2024-10-18,2024-09-06,John Boozman,Purchase,CMBS,1001
2024-10-18,2024-09-06,John Boozman,Purchase,IEI,1001
2024-10-18,2024-09-06,John Boozman,Purchase,TLT,1001
2024-10-18,2024-09-06,John Boozman,Purchase,MBB,1001
2024-10-18,2024-09-06,John Boozman,Purchase,AGZ,1001
2024-10-18,2024-09-06,John Boozman,Purchase,TBLL,15001
2024-10-18,2024-09-06,John Boozman,Purchase,GIGB,1001
2024-10-18,2024-09-06,John Boozman,Purchase,FTGC,15001
2024-10-18,2024-09-06,John Boozman,Purchase,PPLT,1001
2024-10-18,2024-09-06,John Boozman,Purchase,PALL,1001
2024-10-15,2024-09-06,John W Hickenlooper,Sale (Partial),LSXMK,100001
2024-10-15,2024-09-12,John W Hickenlooper,Sale (Partial),CMG,100001
2024-10-10,2024-09-17,Sheldon Whitehouse,Sale (Partial),AMGN,1001
2024-10-05,2024-09-25,Shelley M Capito,Sale (Full),NSC,1001
2024-10-05,2024-09-20,Shelley M Capito,Sale (Partial),NKE,1001
2024-10-05,2024-09-20,Shelley M Capito,Sale (Partial),MSFT,1001
2024-10-05,2024-09-20,Shelley M Capito,Sale (Partial),GWW,1001
2024-10-05,2024-09-20,Shelley M Capito,Sale (Partial),AAPL,1001
2024-10-05,2024-09-20,Shelley M Capito,Sale (Partial),ACN,1001
2024-09-19,2024-08-20,Markwayne Mullin,Sale (Partial),EW,15001
2024-09-19,2024-08-20,Markwayne Mullin,Purchase,IQV,15001
2024-09-19,2024-08-20,Markwayne Mullin,Sale (Partial),SBUX,15001
2024-09-19,2024-08-20,Markwayne Mullin,Purchase,TJX,15001
2024-09-19,2024-08-30,John W Hickenlooper,Sale (Full),BATRK,50001
2024-09-19,2024-08-28,John W Hickenlooper,Sale (Full),BATRK,250001
2024-09-19,2024-08-28,John W Hickenlooper,Purchase,BATRK,100001
2024-09-16,2024-09-01,"A. Mitchell McConnell, Jr.",Purchase,WFC,1001
2024-09-13,2024-08-05,Susan M Collins,Sale (Full),GL,15001
2024-09-13,2024-08-26,Thomas H Tuberville,Sale (Full),AAPL,15001
2024-09-13,2024-08-26,Thomas H Tuberville,Sale (Full),MDT,15001
2024-09-13,2024-08-26,Thomas H Tuberville,Sale (Full),CVS,1001
2024-09-13,2024-08-26,Thomas H Tuberville,Sale (Full),UPS,15001
2024-09-13,2024-08-26,Thomas H Tuberville,Sale (Full),EIBLX,50001
2024-09-13,2024-08-26,Thomas H Tuberville,Purchase,ABNFX,50001
2024-09-05,2024-07-25,John W Hickenlooper,Purchase,LINE,50001
2024-09-05,2024-08-28,Shelley M Capito,Purchase,NKE,1001
2024-09-05,2024-08-27,Shelley M Capito,Purchase,AVGO,1001
2024-09-05,2024-08-22,Shelley M Capito,Sale (Partial),NSC,1001
2024-09-04,2024-08-15,Sheldon Whitehouse,Sale (Full),SNOW,1001
2024-08-29,2024-07-29,"Jerry Moran,  ",Sale (Partial),BRK.B,1001
2024-08-29,2024-07-29,"Jerry Moran,  ",Sale (Partial),BRK.B,1001
2024-08-29,2024-07-29,"Jerry Moran,  ",Sale (Partial),BRK.B,1001
2024-08-29,2024-07-29,"Jerry Moran,  ",Sale (Partial),BRK.B,15001
2024-08-21,2024-07-03,Sheldon Whitehouse,Sale (Full),JNJ,15001
2024-08-21,2024-07-30,Sheldon Whitehouse,Sale (Full),CAG,1001
2024-08-21,2024-07-03,Sheldon Whitehouse,Sale (Full),JNJ,15001
2024-08-21,2024-07-03,Sheldon Whitehouse,Sale (Full),MCD,1001
2024-08-21,2024-07-25,Sheldon Whitehouse,Sale (Full),DIS,1001
2024-08-21,2024-07-30,Sheldon Whitehouse,Sale (Full),CAG,1001
2024-08-13,2023-01-24,John Fetterman,Sale (Partial),MRO,1001
2024-08-11,2024-07-01,Shelley M Capito,Purchase,AVGO,1001
2024-08-11,2024-07-25,Shelley M Capito,Sale (Partial),PEP,1001
2024-08-11,2024-07-25,Shelley M Capito,Sale (Partial),LOW,1001
2024-08-11,2024-07-17,Shelley M Capito,Sale (Partial),MSFT,1001
2024-08-11,2024-07-17,Shelley M Capito,Sale (Partial),XOM,1001
2024-08-11,2024-07-17,Shelley M Capito,Sale (Partial),C,1001
2024-08-06,2024-07-18,John Boozman,Purchase,VEA,1001
2024-08-06,2024-07-26,John Boozman,Purchase,MSI,1001
2024-08-06,2024-07-26,John Boozman,Purchase,GOOGL,1001
2024-08-06,2024-07-18,John Boozman,Sale (Partial),MDY,1001
2024-08-06,2024-07-26,John Boozman,Sale (Partial),LRCX,1001
2024-08-05,2024-07-17,Gary C Peters,Sale (Full),OTIS,1001
2024-08-05,2024-07-17,Gary C Peters,Sale (Full),                                                                                                                                                                                                        ,1001
2024-07-29,2024-07-24,Katie Britt,Sale (Full),ONEW,1001
2024-07-16,2024-06-27,Sheldon Whitehouse,Purchase,GS,1001
2024-07-16,2024-06-13,Sheldon Whitehouse,Purchase,HD,1001
2024-07-16,2024-06-13,Sheldon Whitehouse,Purchase,MSFT,1001
2024-07-12,2024-06-12,Markwayne Mullin,Sale (Partial),IWB,50001
2024-07-12,2024-06-12,Markwayne Mullin,Sale (Partial),CMCSA,15001
2024-07-12,2024-06-12,Markwayne Mullin,Purchase,PH,15001
2024-07-12,2024-06-12,Markwayne Mullin,Sale (Partial),NKE,15001
2024-07-12,2024-06-13,Markwayne Mullin,Sale (Partial),IWB,500001
2024-07-11,2024-06-27,Shelley M Capito,Sale (Full),APD,1001
2024-07-11,2024-06-04,John Boozman,Sale (Partial),MDY,1001
2024-07-11,2024-06-24,John Boozman,Sale (Full),NMVZX,1001
2024-07-11,2024-07-04,John Boozman,Sale (Partial),IVV,1001
2024-07-11,2024-06-04,John Boozman,Sale (Partial),EFA,15001
2024-07-11,2024-06-26,John Boozman,Sale (Partial),IEF,1001
2024-07-11,2024-06-26,John Boozman,Sale (Partial),SHY,1001
2024-07-11,2024-06-20,John Boozman,Sale (Full),CMCSA,1001
2024-07-11,2024-06-04,John Boozman,Purchase,VEA,15001
2024-07-11,2024-06-24,John Boozman,Purchase,DALCX,1001
2024-07-11,2024-06-04,John Boozman,Purchase,SPY,1001
2024-07-11,2024-06-26,John Boozman,Purchase,SCHP,1001
2024-07-11,2024-06-20,John Boozman,Purchase,MSFT,1001
2024-07-11,2024-06-04,John Boozman,Purchase,NMVZX,1001
2024-07-11,2024-06-26,John Boozman,Purchase,JMBS,1001
2024-07-11,2024-06-26,John Boozman,Purchase,TLH,1001
2024-07-11,2024-06-04,John Boozman,Purchase,GEM,1001
2024-06-14,2024-05-07,Thomas H Tuberville,Purchase,ARKK,1001
2024-06-14,2024-05-10,Thomas H Tuberville,Purchase,ARKK,1001
