file_date,tx_date,full_name,order_type,ticker,tx_estimate
2017-06-22,2017-06-15,Patty Murray,0,T,1001
2017-06-22,2017-06-15,Patty Murray,0,LYB,1001
2017-06-22,2017-06-15,Patty Murray,0,CB,1001
2017-06-22,2017-06-15,Patty Murray,0,MDT,1001
2017-06-22,2017-06-15,Patty Murray,0,ETN,1001
2017-06-22,2017-06-15,Patty Murray,0,KMI,1001
2017-06-22,2017-06-15,Patty Murray,0,KO,1001
2017-06-22,2017-06-15,Patty Murray,0,CMCSA,1001
2017-06-22,2017-06-15,Patty Murray,0,TEL,1001
2017-06-22,2017-06-15,Patty Murray,0,COP,1001
2017-06-22,2017-06-15,Patty Murray,0,DLPH,1001
2017-06-22,2017-06-15,Patty Murray,0,JNJ,1001
2017-06-22,2017-06-15,Patty Murray,0,JPM,1001
2017-06-22,2017-06-15,Patty Murray,0,KEY,1001
2017-06-22,2017-06-15,Patty Murray,0,HSY,1001
2017-06-22,2017-06-15,Patty Murray,0,GILD,1001
2017-06-22,2017-06-15,Patty Murray,0,GM,1001
2017-06-22,2017-06-15,Patty Murray,0,GE,1001
2017-06-22,2017-06-15,Patty Murray,0,GSK,1001
2017-06-22,2017-06-15,Patty Murray,0,XOM,1001
2017-06-22,2017-06-15,Patty Murray,0,EXC,1001
2017-06-22,2017-06-15,Patty Murray,0,CCI,1001
2017-06-22,2017-06-15,Patty Murray,0,ETR,1001
2017-06-22,2017-06-15,Patty Murray,0,DNKN,1001
2017-06-22,2017-06-15,Patty Murray,0,DUK,1001
2017-06-22,2017-06-15,Patty Murray,0,DOW,1001
2017-06-22,2017-06-15,Patty Murray,0,DIS,1001
2017-06-22,2017-06-15,Patty Murray,0,GD,1001
2017-06-23,2017-06-05,Gary C Peters,1,SPG,1001
2017-06-26,2017-05-03,"Angus S King, Jr.",0,DIS,1001
2017-06-26,2017-05-03,"Angus S King, Jr.",0,TGT,1001
2017-06-27,2017-06-22,John F Reed,1,Q,1001
2017-06-27,2017-06-22,John F Reed,1,Q,1001
2017-07-03,2017-06-26,James M Inhofe,1,RSPP,50001
2017-07-03,2017-06-26,James M Inhofe,0,NFX,15001
2017-07-03,2017-06-19,James M Inhofe,0,UL,50001
2017-07-03,2017-06-09,James M Inhofe,0,JNJ,50001
2017-07-03,2017-06-09,James M Inhofe,1,UNH,50001
2017-07-03,2017-06-28,Thomas R Carper,1,QCOM,1001
2017-07-03,2017-06-19,James M Inhofe,1,ST,50001
2017-07-10,2017-06-23,"David A Perdue , Jr",1,CZR,1001
2017-07-10,2017-06-26,"David A Perdue , Jr",1,CZR,1001
2017-07-10,2017-06-26,"David A Perdue , Jr",1,RF,1001
2017-07-10,2017-06-26,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-06-28,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-06-28,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-06-29,"David A Perdue , Jr",1,CZR,1001
2017-07-10,2017-06-29,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-06-30,"David A Perdue , Jr",1,CZR,1001
2017-07-10,2017-07-03,"David A Perdue , Jr",1,MOS,1001
2017-07-10,2017-07-05,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-07-07,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-06-12,Pat Roberts,0,AAPL,50001
2017-07-10,2017-06-12,Pat Roberts,0,AAPL,15001
2017-07-10,2017-06-20,Pat Roberts,1,NFLX,15001
2017-07-10,2017-06-20,Pat Roberts,1,AAPL,15001
2017-07-10,2017-06-20,Pat Roberts,1,AMZN,1001
2017-07-10,2017-06-23,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-07-05,"David A Perdue , Jr",1,CZR,1001
2017-07-10,2017-06-23,"David A Perdue , Jr",0,LYV,1001
2017-07-10,2017-06-22,"David A Perdue , Jr",1,INFY,1001
2017-07-10,2017-06-22,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-06-06,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-06-06,"David A Perdue , Jr",1,RF,1001
2017-07-10,2017-06-08,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-06-09,"David A Perdue , Jr",0,LYV,1001
2017-07-10,2017-06-09,"David A Perdue , Jr",0,AAPL,15001
2017-07-10,2017-06-15,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-06-15,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-06-16,"David A Perdue , Jr",0,WFM,15001
2017-07-10,2017-06-16,"David A Perdue , Jr",0,WFM,50001
2017-07-10,2017-06-08,"David A Perdue , Jr",0,LYV,1001
2017-07-10,2017-06-16,"David A Perdue , Jr",1,COST,15001
2017-07-10,2017-06-19,"David A Perdue , Jr",1,URBN,1001
2017-07-10,2017-06-20,"David A Perdue , Jr",1,FDC,1001
2017-07-10,2017-06-20,"David A Perdue , Jr",0,PKI,1001
2017-07-10,2017-06-20,"David A Perdue , Jr",1,INFY,1001
2017-07-10,2017-06-20,"David A Perdue , Jr",1,CTSH,1001
2017-07-10,2017-06-22,"David A Perdue , Jr",1,RF,1001
2017-07-10,2017-06-21,"David A Perdue , Jr",1,CZR,1001
2017-07-10,2017-06-21,"David A Perdue , Jr",0,LYV,1001
2017-07-10,2017-06-16,"David A Perdue , Jr",0,EXR,15001
2017-07-12,2017-06-15,Susan M Collins,1,CFR,1001
2017-07-12,2017-06-15,Susan M Collins,0,SNA,15001
2017-07-13,2017-06-27,Gary C Peters,0,VSM,1001
2017-07-20,2017-06-16,Tammy Duckworth,0,NEE,15001
2017-07-20,2017-06-20,Tammy Duckworth,0,MCD,1001
2017-07-24,2017-06-27,Shelley M Capito,0,C,1001
2017-07-24,2017-06-27,Shelley M Capito,0,WFC,1001
2017-07-31,2017-07-28,Pat Roberts,0,BAC,1001
2017-07-31,2017-07-31,Pat Roberts,1,BIDU,15001
2017-07-31,2017-07-31,Pat Roberts,1,NFLX,15001
2017-07-31,2017-07-28,Pat Roberts,0,BIDU,15001
2017-07-31,2017-07-28,Pat Roberts,0,NFLX,15001
2017-07-31,2017-07-24,Pat Roberts,1,TJX,1001
2017-07-31,2017-07-20,Pat Roberts,1,META,15001
2017-07-31,2017-07-14,Pat Roberts,1,T,1001
2017-07-31,2017-07-14,Pat Roberts,0,ZNGA.SW,1001
2017-07-31,2017-07-18,Pat Roberts,1,BAC,1001
2017-08-07,2016-02-16,"David A Perdue , Jr",0,ADT,15001
2017-08-07,2016-02-19,"David A Perdue , Jr",0,GE,1001
2017-08-07,2016-02-19,"David A Perdue , Jr",0,GE,1001
2017-08-07,2016-02-18,"David A Perdue , Jr",0,ADT,15001
2017-08-07,2016-02-17,"David A Perdue , Jr",1,EPD,15001
2017-08-07,2016-02-17,"David A Perdue , Jr",0,SYY,1001
2017-08-07,2016-02-17,"David A Perdue , Jr",0,ADT,1001
2017-08-07,2016-02-17,"David A Perdue , Jr",0,ADT,1001
2017-08-07,2016-02-17,"David A Perdue , Jr",1,LYV,1001
2017-08-07,2016-02-17,"David A Perdue , Jr",1,LYV,1001
2017-08-07,2016-02-16,"David A Perdue , Jr",0,CHRW,1001
2017-08-07,2016-02-16,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-16,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-17,"David A Perdue , Jr",1,MOS,1001
2017-08-07,2016-02-19,"David A Perdue , Jr",0,ADT,1001
2017-08-07,2016-02-22,"David A Perdue , Jr",1,ETP,15001
2017-08-07,2016-02-22,"David A Perdue , Jr",1,ETP,1001
2017-08-07,2016-02-23,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-23,"David A Perdue , Jr",1,WFM,1001
2017-08-07,2016-02-23,"David A Perdue , Jr",0,ADT,1001
2017-08-07,2016-02-25,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-25,"David A Perdue , Jr",0,AXP,15001
2017-08-07,2016-02-25,"David A Perdue , Jr",1,MA,1001
2017-08-07,2016-02-25,"David A Perdue , Jr",1,WFC,15001
2017-08-07,2016-02-26,"David A Perdue , Jr",1,GM,1001
2017-08-07,2017-07-07,James M Inhofe,0,C,50001
2017-08-07,2017-07-20,James M Inhofe,1,MSFT,50001
2017-08-07,2017-07-26,James M Inhofe,0,GE,15001
2017-08-07,2017-08-04,James M Inhofe,0,FLR,50001
2017-08-07,2016-02-22,"David A Perdue , Jr",0,GE,15001
2017-08-07,2016-02-12,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2017-07-26,John Hoeven,1,DPS,100001
2017-08-07,2016-02-12,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-12,"David A Perdue , Jr",1,KN,1001
2017-08-07,2016-02-01,"David A Perdue , Jr",0,PFE,1001
2017-08-07,2016-02-01,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-01,"David A Perdue , Jr",0,PKI,1001
2017-08-07,2016-02-01,"David A Perdue , Jr",1,EPD,1001
2017-08-07,2016-02-02,"David A Perdue , Jr",0,PFE,1001
2017-08-07,2016-02-02,"David A Perdue , Jr",1,ADT,1001
2017-08-07,2016-02-02,"David A Perdue , Jr",1,ADT,1001
2017-08-07,2016-02-03,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2016-02-03,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-04,"David A Perdue , Jr",0,PKI,1001
2017-08-07,2016-02-05,"David A Perdue , Jr",1,FOXA,1001
2017-08-07,2016-02-05,"David A Perdue , Jr",0,PFE,1001
2017-08-07,2016-02-08,"David A Perdue , Jr",0,ETE,1001
2017-08-07,2016-02-12,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2016-02-12,"David A Perdue , Jr",0,GE,1001
2017-08-07,2016-02-11,"David A Perdue , Jr",1,WFM,1001
2017-08-07,2016-02-11,"David A Perdue , Jr",1,AAPL,1001
2017-08-07,2016-02-05,"David A Perdue , Jr",1,ORCL,1001
2017-08-07,2016-02-11,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2016-02-10,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2016-02-11,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2016-02-10,"David A Perdue , Jr",0,PFE,1001
2017-08-07,2016-02-09,"David A Perdue , Jr",1,LYV,1001
2017-08-07,2016-02-09,"David A Perdue , Jr",0,MSFT,1001
2017-08-07,2016-02-08,"David A Perdue , Jr",0,WMB,1001
2017-08-07,2016-02-08,"David A Perdue , Jr",0,WMB,1001
2017-08-07,2016-02-10,"David A Perdue , Jr",0,MSFT,1001
2017-08-10,2016-04-19,Sheldon Whitehouse,0,AMZN,1001
2017-08-10,2016-04-26,Sheldon Whitehouse,1,NWL,1001
2017-08-10,2016-04-12,Sheldon Whitehouse,1,AMZN,15001
2017-08-10,2016-04-12,Sheldon Whitehouse,1,AMGN,1001
2017-08-10,2016-04-12,Sheldon Whitehouse,1,TJX,1001
2017-08-10,2016-05-04,Sheldon Whitehouse,1,GE,1001
2017-08-10,2016-04-19,Sheldon Whitehouse,1,NVDA,1001
2017-08-10,2016-04-12,Sheldon Whitehouse,1,GOOGL,1001
2017-08-10,2016-04-19,Sheldon Whitehouse,1,WBA,1001
2017-08-10,2016-04-19,Sheldon Whitehouse,1,DIS,1001
2017-08-10,2016-04-26,Sheldon Whitehouse,0,AAPL,15001
2017-08-10,2016-05-04,Sheldon Whitehouse,1,XER.BE,1001
2017-08-10,2016-04-12,Sheldon Whitehouse,0,UA,1001
2017-08-10,2016-04-19,Sheldon Whitehouse,0,VMW,1001
2017-08-10,2016-04-26,Sheldon Whitehouse,1,NVDA,1001
2017-08-10,2016-04-26,Sheldon Whitehouse,0,AAPL,15001
2017-08-10,2016-04-26,Sheldon Whitehouse,1,LRCX,1001
2017-08-13,2016-02-25,Rafael E Cruz,0,OKE,15001
2017-08-18,2017-07-25,Sheldon Whitehouse,1,C,1001
2017-08-18,2017-07-25,Sheldon Whitehouse,1,BTO,1001
2017-08-18,2017-07-13,Sheldon Whitehouse,0,BMY,1001
2017-08-18,2017-07-25,Sheldon Whitehouse,1,HPQ,1001
2017-08-18,2017-07-28,Sheldon Whitehouse,1,SBUX,1001
2017-08-18,2017-07-28,Sheldon Whitehouse,1,COF,15001
2017-08-18,2017-07-28,Sheldon Whitehouse,1,JCI,1001
2017-08-18,2017-07-28,Sheldon Whitehouse,1,CSCO,1001
2017-08-18,2017-07-28,Sheldon Whitehouse,1,TSLA,1001
2017-08-25,2017-08-23,James M Inhofe,1,XON,1001
2017-08-28,2017-08-09,"David A Perdue , Jr",1,DIS,15001
2017-08-28,2017-08-09,"David A Perdue , Jr",0,GE,15001
2017-08-28,2017-08-09,"David A Perdue , Jr",1,EMR,15001
2017-08-28,2017-08-10,"David A Perdue , Jr",0,WMT,1001
2017-08-28,2017-08-09,"David A Perdue , Jr",1,SLB,15001
2017-08-28,2017-08-10,"David A Perdue , Jr",0,WLK,1001
2017-08-28,2017-08-10,"David A Perdue , Jr",1,HBI,1001
2017-08-28,2017-08-10,"David A Perdue , Jr",0,WMT,15001
2017-08-28,2017-08-10,"David A Perdue , Jr",0,WMT,1001
2017-08-28,2017-08-10,"David A Perdue , Jr",0,LYV,1001
2017-08-28,2017-08-10,"David A Perdue , Jr",1,FDC,1001
2017-08-28,2017-08-10,"David A Perdue , Jr",0,WBA,15001
2017-08-28,2017-08-11,"David A Perdue , Jr",1,HBI,1001
2017-08-28,2017-08-11,"David A Perdue , Jr",0,WMT,15001
2017-08-28,2017-08-17,"David A Perdue , Jr",1,HBI,1001
2017-08-28,2017-08-11,"David A Perdue , Jr",1,AXTA,1001
2017-08-28,2017-08-14,"David A Perdue , Jr",0,WLK,1001
2017-08-28,2017-08-14,"David A Perdue , Jr",1,AXTA,1001
2017-08-28,2017-08-14,"David A Perdue , Jr",1,HBI,1001
2017-08-28,2017-08-15,"David A Perdue , Jr",0,AAPL,1001
2017-08-28,2017-08-15,"David A Perdue , Jr",0,WBA,15001
2017-08-28,2017-08-16,"David A Perdue , Jr",1,HBI,1001
2017-08-28,2017-08-16,"David A Perdue , Jr",1,AXTA,1001
2017-08-28,2017-08-21,"David A Perdue , Jr",0,GEL,1001
2017-08-28,2017-08-21,"David A Perdue , Jr",0,GEL,1001
2017-08-28,2017-08-24,"David A Perdue , Jr",1,URBN,1001
2017-08-28,2017-08-25,"David A Perdue , Jr",1,CZR,1001
2017-08-28,2017-08-17,John F Reed,0,WFM,1001
2017-08-28,2017-08-09,"David A Perdue , Jr",1,EMR,1001
2017-08-28,2017-08-11,"David A Perdue , Jr",1,RF,1001
2017-08-28,2017-08-09,"David A Perdue , Jr",0,GE,15001
2017-08-28,2017-08-10,"David A Perdue , Jr",1,AXTA,1001
2017-08-28,2017-08-09,"David A Perdue , Jr",1,URBN,1001
2017-08-28,2017-08-09,"David A Perdue , Jr",1,DIS,15001
2017-08-28,2017-07-20,"Angus S King, Jr.",0,IBM,1001
2017-08-28,2017-07-20,"David A Perdue , Jr",1,CZR,1001
2017-08-28,2017-07-21,"David A Perdue , Jr",0,LYV,1001
2017-08-28,2017-07-21,"David A Perdue , Jr",1,URBN,1001
2017-08-28,2017-07-24,"David A Perdue , Jr",1,CZR,1001
2017-08-28,2017-07-27,"David A Perdue , Jr",1,URBN,1001
2017-08-28,2017-07-28,"David A Perdue , Jr",1,CZR,1001
